lat	lon	ele	eleGPX	wind	grade	dist	cumDist	radius	course	powerTarget	powerRider	powerBrake	velTarget	velMax	velEntry	velExit	segTime	cumTime	calcPath	segment
36.645780	-4.743260	307.00	307.00	0.00	0.00	14.02	36.464	0	0	90	113	0	20.00	80.00	14.19	15.89	3.35	2.915	1	1918
36.645870	-4.743150	307.00	307.00	0.00	-3.28	30.52	36.495	0	0	0	45	0	32.88	47.31	15.89	21.21	5.89	2.916	1	1919
36.646080	-4.742930	306.00	306.00	0.00	-5.67	123.66	36.618	0	0	-12	10	0	45.18	45.18	21.21	36.27	14.87	2.921	1	1920
36.646950	-4.742070	299.00	299.00	0.00	-6.52	23.16	36.641	0	0	-134	0	0	44.39	44.39	36.27	38.17	2.24	2.921	10	1921
36.647130	-4.741940	297.49	298.00	0.00	-6.52	7.58	36.649	0	0	-134	0	0	44.39	44.39	38.17	38.70	0.71	2.921	10	1922
36.647190	-4.741900	297.00	297.00	0.00	-8.48	11.83	36.661	0	0	-399	0	0	42.52	42.52	38.70	40.20	1.08	2.922	10	1923
36.647280	-4.741830	296.00	296.00	0.00	-5.17	19.36	36.680	0	0	0	0	0	43.28	45.63	40.20	40.47	1.73	2.922	10	1924
36.647430	-4.741720	295.00	295.00	0.00	-3.20	31.23	36.711	0	0	0	0	0	32.40	47.38	40.47	39.25	2.82	2.923	30	1925
36.647680	-4.741560	294.00	294.00	0.00	-2.81	35.61	36.747	0	0	0	0	0	29.74	80.00	39.25	37.63	3.34	2.924	30	1926
36.647970	-4.741390	293.00	293.00	0.00	-4.75	42.19	36.789	0	0	0	0	0	41.18	46.01	37.63	38.31	4.00	2.925	10	1927
36.648330	-4.741240	291.00	291.00	0.00	-12.79	63.05	36.852	0	0	-848	0	-1006	33.32	33.32	38.31	33.32	6.76	2.927	25	1928
36.648870	-4.741040	283.00	283.00	0.00	-14.66	20.69	36.873	0	0	-938	0	-1279	29.29	29.29	33.32	29.29	2.50	2.928	25	1929
36.649050	-4.740990	280.00	280.00	0.00	-14.89	6.79	36.880	0	0	-946	0	-1016	28.84	28.84	29.29	28.84	0.85	2.928	25	1930
36.649110	-4.740980	279.00	279.00	0.00	-17.31	9.41	36.889	0	0	-994	0	-1656	24.46	24.46	28.84	24.46	1.31	2.928	25	1931
36.649190	-4.740950	277.39	278.00	0.00	-14.26	19.81	36.909	0	0	-923	0	-877	30.09	30.09	24.46	30.09	2.50	2.929	105	1932
36.649360	-4.740890	274.60	274.00	0.00	-14.26	89.22	36.998	0	0	-923	0	-877	30.09	30.09	30.09	30.09	10.67	2.932	5	1933
36.650130	-4.740640	262.00	262.00	0.00	-5.98	50.28	37.048	0	0	-57	0	0	44.90	44.90	30.09	35.22	5.52	2.933	10	1934
36.650570	-4.740510	259.00	259.00	0.00	-2.38	62.92	37.111	0	0	0	0	0	26.58	80.00	35.22	32.82	6.67	2.935	30	1935
36.651120	-4.740340	257.50	257.00	0.00	0.00	56.88	37.168	0	0	90	0	0	20.00	80.00	32.82	26.18	6.98	2.937	30	1936
36.651620	-4.740200	257.50	258.00	0.00	-8.55	88.01	37.256	0	0	-408	0	0	42.45	42.45	26.18	41.68	9.16	2.940	10	1937
36.652390	-4.739980	250.00	250.00	0.00	-7.65	39.34	37.296	0	0	-289	0	-275	43.33	43.33	41.68	43.33	3.30	2.941	105	1938
36.652730	-4.739860	247.00	247.00	0.00	-9.12	48.70	37.344	0	0	-479	0	-564	41.90	41.90	43.33	41.90	4.18	2.942	25	1939
36.653150	-4.739710	242.58	242.00	0.00	-9.12	21.31	37.366	0	0	-479	0	-455	41.90	41.90	41.90	41.90	1.83	2.942	5	1940
36.653330	-4.739630	240.64	240.00	0.00	-6.39	41.48	37.407	0	0	-116	0	0	44.51	44.51	41.90	43.47	3.50	2.943	10	1941
36.653680	-4.739470	238.00	238.00	0.00	-7.01	42.15	37.449	0	0	-203	0	-193	43.93	43.93	43.47	43.93	3.46	2.944	105	1942
36.654030	-4.739290	235.05	236.00	0.00	-9.74	35.59	37.485	0	0	-554	0	-799	41.28	41.28	43.93	41.28	3.09	2.945	25	1943
36.654310	-4.739100	231.60	234.00	0.00	-9.74	36.96	37.522	0	0	-554	0	-527	41.28	41.28	41.28	41.28	3.22	2.946	5	1944
36.654590	-4.738880	228.02	229.00	0.00	-9.84	40.81	37.563	0	0	-567	0	-547	41.17	41.17	41.28	41.17	3.57	2.947	25	1945
36.654890	-4.738620	224.02	223.00	0.00	-9.84	51.28	37.614	0	0	-567	0	-538	41.17	41.17	41.17	41.17	4.48	2.948	5	1946
36.655240	-4.738250	219.00	219.00	0.00	-11.18	35.99	37.650	0	0	-721	0	-1006	37.44	37.44	41.17	37.44	3.44	2.949	25	1947
36.655470	-4.737970	215.00	215.00	0.00	-12.75	39.55	37.689	0	0	-845	0	-1057	33.43	33.43	37.44	33.43	4.22	2.950	25	1948
36.655720	-4.737660	210.00	210.00	0.00	-10.77	21.02	37.710	0	0	-678	0	0	38.64	38.64	33.43	38.44	2.10	2.951	10	1949
36.655840	-4.737480	207.75	207.00	0.00	-7.40	34.92	37.745	0	0	-256	0	0	43.56	43.56	38.44	41.51	3.14	2.952	10	1950
36.656040	-4.737180	205.17	204.00	0.00	-7.40	29.42	37.775	0	0	-256	0	0	43.56	43.56	41.51	43.54	2.49	2.952	10	1951
36.656190	-4.736910	203.00	203.00	0.00	-7.53	19.61	37.794	0	0	-274	0	-282	43.44	43.44	43.54	43.44	1.63	2.953	25	1952
36.656290	-4.736730	201.53	201.00	0.00	-4.65	33.58	37.828	0	0	0	0	0	40.70	46.10	43.44	43.04	2.80	2.954	30	1953
36.656460	-4.736420	199.97	199.00	0.00	-3.93	63.81	37.892	0	0	0	0	0	36.79	46.74	43.04	41.21	5.46	2.955	30	1954
36.656770	-4.735820	197.46	197.00	0.00	-0.53	2.90	37.895	0	0	77	0	0	21.82	80.00	41.21	40.85	0.25	2.955	30	1955
36.656780	-4.735790	197.45	197.00	0.00	-0.53	84.23	37.979	0	0	77	0	0	21.82	80.00	40.85	31.40	8.48	2.958	30	1956
36.657180	-4.734990	197.00	197.00	0.00	-4.56	87.77	38.067	0	0	0	0	0	40.23	46.18	31.40	35.21	9.44	2.960	10	1957
36.657600	-4.734160	193.00	193.00	0.00	-16.76	36.29	38.103	0	0	-988	0	-1450	25.39	25.39	35.21	25.39	4.81	2.962	25	1958
36.657770	-4.733820	187.00	187.00	0.00	-15.64	19.41	38.122	0	0	-967	0	-919	27.39	27.39	25.39	27.39	2.57	2.962	105	1959
36.657850	-4.733630	184.00	184.00	0.00	-16.54	42.89	38.165	0	0	-985	0	-991	25.77	25.77	27.39	25.77	5.98	2.964	25	1960
36.658040	-4.733220	177.00	177.00	0.00	-14.27	35.39	38.201	0	0	-923	0	-877	30.08	30.08	25.77	30.08	4.31	2.965	105	1961
36.658210	-4.732890	172.00	172.00	0.00	-15.72	15.54	38.216	0	0	-969	0	-1229	27.25	27.25	30.08	27.25	2.03	2.966	25	1962
36.658290	-4.732750	169.59	169.00	0.00	-12.68	10.17	38.226	0	0	-841	0	0	33.59	33.59	27.25	31.45	1.25	2.966	10	1963
36.658310	-4.732640	168.31	168.00	0.00	-9.64	7.13	38.233	0	0	-542	0	0	41.38	41.38	31.45	33.20	0.79	2.966	10	1964
36.658340	-4.732570	167.62	167.00	0.00	-9.64	16.92	38.250	0	0	-542	0	0	41.38	41.38	33.20	36.77	1.74	2.967	10	1965
36.658420	-4.732410	166.00	166.00	0.00	-8.61	34.97	38.285	0	0	-415	0	0	42.40	42.40	36.77	41.42	3.21	2.968	10	1966
36.658610	-4.732100	163.00	163.00	0.00	-7.00	28.63	38.314	0	0	-202	0	0	43.94	43.94	41.42	43.10	2.44	2.968	10	1967
36.658770	-4.731850	161.00	161.00	0.00	-8.78	34.31	38.348	0	0	-436	0	-509	42.23	42.23	43.10	42.23	2.92	2.969	25	1968
36.658950	-4.731540	158.00	158.00	0.00	-10.34	77.77	38.426	0	0	-629	0	-699	39.93	39.93	42.23	39.93	7.00	2.971	25	1969
36.659370	-4.730850	150.00	150.00	0.00	-7.18	9.08	38.435	0	0	-226	0	0	43.78	43.78	39.93	40.63	0.81	2.971	10	1970
36.659420	-4.730770	149.35	149.00	0.00	-6.13	32.81	38.468	0	0	-79	0	0	44.75	44.75	40.63	41.96	2.86	2.972	10	1971
36.659600	-4.730480	147.34	147.00	0.00	-6.13	5.59	38.474	0	0	-79	0	0	44.75	44.75	41.96	42.14	0.48	2.972	10	1972
36.659630	-4.730430	147.00	147.00	0.00	-6.85	5.72	38.479	0	0	-181	0	0	44.08	44.08	42.14	42.44	0.49	2.972	10	1973
36.659670	-4.730390	146.61	147.00	0.00	-6.85	2.40	38.482	0	0	-181	0	0	44.08	44.08	42.44	42.55	0.20	2.972	10	1974
36.659690	-4.730380	146.45	147.00	0.00	-5.91	3.79	38.485	0	0	-48	0	0	44.95	44.95	42.55	42.64	0.32	2.973	10	1975
36.659720	-4.730360	146.22	146.00	0.00	-2.54	3.75	38.489	0	0	0	0	0	27.74	80.00	42.64	42.38	0.32	2.973	30	1976
36.659730	-4.730320	146.13	146.00	0.00	-2.54	5.00	38.494	0	0	0	0	0	27.74	80.00	42.38	42.04	0.43	2.973	30	1977
36.659750	-4.730270	146.00	146.00	0.00	0.00	2.11	38.496	0	0	90	0	0	20.00	80.00	42.04	41.74	0.18	2.973	30	1978
36.659760	-4.730250	146.00	146.00	0.00	0.00	5.81	38.502	0	0	90	0	0	20.00	80.00	41.74	40.91	0.51	2.973	30	1979
36.659780	-4.730190	146.00	146.00	0.00	0.00	4.99	38.507	0	0	90	0	0	20.00	80.00	40.91	40.21	0.44	2.973	30	1980
36.659800	-4.730140	146.00	146.00	0.00	0.00	6.64	38.514	0	0	90	0	0	20.00	80.00	40.21	39.29	0.60	2.973	30	1981
36.659820	-4.730070	146.00	146.00	0.00	0.00	12.96	38.527	0	0	90	0	0	20.00	80.00	39.29	37.53	1.21	2.974	30	1982
36.659790	-4.729930	146.00	146.00	0.00	3.47	16.72	38.543	0	0	122	0	0	10.18	80.00	37.53	33.33	1.70	2.974	30	1983
36.659750	-4.729750	146.58	146.00	0.00	3.47	12.11	38.556	0	0	122	0	0	10.18	80.00	33.33	30.22	1.37	2.974	30	1984
36.659720	-4.729620	147.00	147.00	0.00	0.00	25.15	38.581	0	0	90	0	0	20.00	80.00	30.22	27.32	3.15	2.975	30	1985
36.659700	-4.729340	147.00	147.00	0.00	-0.37	34.91	38.616	0	0	84	0	0	21.49	80.00	27.32	24.11	4.90	2.977	30	1986
36.659690	-4.728950	146.87	147.00	0.00	-0.37	3.75	38.619	0	0	84	0	0	21.49	80.00	24.11	23.79	0.56	2.977	30	1987
36.659680	-4.728910	146.86	147.00	0.00	-3.83	22.41	38.642	0	0	0	31	0	36.20	46.83	23.79	26.06	3.22	2.978	1	1988
36.659690	-4.728660	146.00	146.00	0.00	-3.37	50.33	38.692	0	0	0	0	0	33.47	47.23	26.06	28.11	6.68	2.980	10	1989
36.659650	-4.728100	144.30	145.00	0.00	-3.37	9.02	38.701	0	0	0	0	0	33.47	47.23	28.11	28.36	1.15	2.980	10	1990
36.659640	-4.728000	144.00	144.00	0.00	-3.28	61.04	38.762	0	0	0	0	0	32.88	80.00	28.36	29.81	7.55	2.982	10	1991
36.659600	-4.727320	142.00	142.00	0.00	0.00	17.04	38.779	0	0	90	0	0	20.00	80.00	29.81	27.84	2.13	2.983	30	1992
36.659590	-4.727130	142.00	142.00	0.00	-1.23	41.30	38.820	0	0	40	0	0	22.33	80.00	27.84	25.61	5.57	2.984	30	1993
36.659560	-4.726670	141.49	143.00	0.00	-1.23	40.33	38.861	0	0	40	0	0	22.33	80.00	25.61	23.75	5.89	2.986	30	1994
36.659540	-4.726220	141.00	141.00	0.00	0.00	47.54	38.908	0	0	90	55	0	20.00	80.00	23.75	21.23	7.72	2.988	3	1995
36.659510	-4.725690	141.00	141.00	0.00	-2.48	40.34	38.949	0	0	0	45	0	27.32	80.00	21.23	24.02	6.40	2.990	1	1996
36.659490	-4.725240	140.00	140.00	0.00	0.00	3.58	38.952	0	0	90	0	0	20.00	80.00	24.02	23.64	0.54	2.990	30	1997
36.659490	-4.725200	140.00	140.00	0.00	-2.06	47.64	39.000	0	0	9	41	0	25.00	80.00	23.64	25.00	7.03	2.992	14	1998
36.659450	-4.724670	139.02	140.00	0.00	-2.06	49.27	39.049	0	0	9	9	0	25.00	80.00	25.00	25.00	7.09	2.994	4	1999
36.659430	-4.724120	138.00	138.00	0.00	0.00	28.72	39.078	0	0	90	0	0	20.00	80.00	25.00	21.94	4.41	2.995	30	2000
36.659410	-4.723800	138.00	138.00	0.00	0.00	14.36	39.092	0	0	90	72	0	20.00	80.00	21.94	21.48	2.38	2.996	3	2001
36.659400	-4.723640	138.00	138.00	0.00	0.00	24.26	39.116	0	0	90	72	0	20.00	80.00	21.48	20.82	4.13	2.997	3	2002
36.659380	-4.723370	138.00	138.00	0.00	-2.79	107.50	39.224	0	0	0	30	0	29.62	80.00	20.82	26.72	15.75	3.001	1	2003
36.659340	-4.722170	135.00	135.00	0.00	0.00	2.90	39.227	0	0	90	0	0	20.00	80.00	26.72	26.40	0.39	3.001	30	2004
36.659330	-4.722140	135.00	135.00	0.00	-1.83	54.63	39.282	0	0	15	0	0	23.90	80.00	26.40	25.21	7.62	3.003	30	2005
36.659310	-4.721530	134.00	134.00	0.00	0.00	27.05	39.309	0	0	90	0	0	20.00	80.00	25.21	22.32	4.10	3.004	30	2006
36.659280	-4.721230	134.00	134.00	0.00	-3.24	61.69	39.370	0	0	0	27	0	32.66	47.34	22.32	26.77	8.90	3.007	1	2007
36.659150	-4.720560	132.00	132.00	0.00	-1.16	86.42	39.457	0	0	44	0	0	22.28	80.00	26.77	22.51	12.71	3.010	30	2008
36.658940	-4.719630	131.00	131.00	0.00	-3.21	31.16	39.488	0	0	0	45	0	32.45	80.00	22.51	25.41	4.67	3.012	1	2009
36.658880	-4.719290	130.00	130.00	0.00	0.00	42.07	39.530	0	0	90	7	0	20.00	80.00	25.41	21.25	6.55	3.014	3	2010
36.658770	-4.718840	130.00	130.00	0.00	-3.02	33.15	39.563	0	0	0	45	0	31.18	47.54	21.25	24.45	5.21	3.015	1	2011
36.658700	-4.718480	129.00	129.00	0.00	-5.79	51.93	39.615	0	0	-29	8	0	45.07	45.07	24.45	31.81	6.58	3.017	1	2012
36.658580	-4.717920	126.00	126.00	0.00	-2.62	29.13	39.644	0	0	0	0	0	28.41	80.00	31.81	31.38	3.32	3.018	30	2013
36.658500	-4.717610	125.24	124.00	0.00	0.00	14.99	39.659	0	0	90	0	0	20.00	80.00	31.38	29.61	1.77	3.018	30	2014
36.658460	-4.717450	125.24	123.00	0.00	2.20	25.88	39.685	0	0	112	0	0	12.55	80.00	29.61	24.07	3.48	3.019	30	2015
36.658330	-4.717210	125.81	124.00	0.00	2.36	32.75	39.718	0	0	113	17	0	12.19	80.00	24.07	16.63	5.92	3.021	3	2016
36.658150	-4.716920	126.58	126.00	0.00	4.44	28.54	39.746	0	0	130	104	0	8.97	80.00	16.63	9.87	8.04	3.023	3	2017
36.657950	-4.716720	127.85	128.00	0.00	6.47	2.40	39.749	0	0	147	117	0	7.40	80.00	9.87	9.00	0.91	3.023	3	2018
36.657930	-4.716710	128.00	128.00	0.00	5.67	29.98	39.779	0	0	140	136	0	7.91	80.00	9.00	7.91	13.51	3.027	34	2019
36.657720	-4.716500	129.70	129.00	0.00	5.67	58.32	39.837	0	0	140	140	0	7.91	80.00	7.91	7.91	26.53	3.035	4	2020
36.657300	-4.716110	133.00	133.00	0.00	3.74	77.34	39.914	0	0	125	128	0	9.80	80.00	7.91	9.80	28.72	3.043	14	2021
36.656750	-4.715580	135.89	136.00	0.00	3.74	2.85	39.917	0	0	125	125	0	9.80	80.00	9.80	9.80	1.05	3.043	4	2022
36.656730	-4.715560	136.00	136.00	0.00	3.00	24.24	39.941	0	0	119	128	0	10.92	80.00	9.80	10.92	8.12	3.045	14	2023
36.656560	-4.715390	136.73	137.00	0.00	3.00	9.06	39.950	0	0	119	119	0	10.92	80.00	10.92	10.92	2.99	3.046	4	2024
36.656510	-4.715310	137.00	137.00	0.00	0.00	4.89	39.955	0	0	90	113	0	20.00	80.00	10.92	12.24	1.52	3.046	1	2025
36.656480	-4.715270	137.00	137.00	0.00	0.00	7.68	39.963	0	0	90	113	0	20.00	80.00	12.24	13.76	2.13	3.047	1	2026
36.656440	-4.715200	137.00	137.00	0.00	2.81	35.66	39.999	0	0	117	103	0	11.28	80.00	13.76	11.28	10.71	3.050	34	2027
36.656260	-4.714870	138.00	138.00	0.00	0.00	41.35	40.040	0	0	90	112	0	20.00	80.00	11.28	17.02	10.19	3.053	1	2028
36.656060	-4.714480	138.00	138.00	0.00	1.46	20.30	40.060	0	0	106	85	0	14.56	80.00	17.02	15.66	4.48	3.054	3	2029
36.655960	-4.714290	138.30	137.00	0.00	1.46	116.58	40.177	0	0	106	102	0	14.56	80.00	15.66	14.56	28.64	3.062	34	2030
36.655410	-4.713180	140.00	140.00	0.00	3.45	145.10	40.322	0	0	122	118	0	10.21	80.00	14.56	10.21	49.58	3.076	34	2031
36.654780	-4.711760	145.00	145.00	0.00	0.00	22.60	40.345	0	0	90	113	0	20.00	80.00	10.21	14.93	6.34	3.077	1	2032
36.654680	-4.711540	145.00	146.00	0.00	0.00	34.48	40.379	0	0	90	113	0	20.00	80.00	14.93	17.85	7.51	3.080	1	2033
36.654550	-4.711190	145.00	145.00	0.00	-4.65	86.12	40.465	0	0	0	27	0	40.69	46.10	17.85	30.16	12.44	3.083	1	2034
36.654220	-4.710320	141.00	141.00	0.00	-8.50	35.42	40.501	0	0	-401	0	0	42.50	42.50	30.16	36.78	3.80	3.084	10	2035
36.654090	-4.709960	138.00	138.00	0.00	-9.75	25.90	40.527	0	0	-556	0	0	41.27	41.27	36.78	41.20	2.39	3.085	10	2036
36.653990	-4.709700	135.49	135.00	0.00	-9.75	5.02	40.532	0	0	-556	0	-529	41.27	41.27	41.20	41.20	0.44	3.085	5	2037
36.653970	-4.709650	135.00	135.00	0.00	-6.97	28.74	40.560	0	0	-198	0	0	43.97	43.97	41.20	42.90	2.46	3.085	10	2038
36.653860	-4.709360	133.00	133.00	0.00	-3.49	85.98	40.646	0	0	0	0	0	34.21	47.13	42.90	39.68	7.52	3.088	30	2039
36.653550	-4.708480	130.00	130.00	0.00	-3.74	5.00	40.651	0	0	0	0	0	35.68	46.91	39.68	39.58	0.45	3.088	30	2040
36.653530	-4.708430	129.81	130.00	0.00	-3.74	20.80	40.672	0	0	0	0	0	35.68	46.91	39.58	39.20	1.90	3.088	30	2041
36.653450	-4.708220	129.04	130.00	0.00	-4.63	18.22	40.690	0	0	0	0	0	40.61	46.11	39.20	39.28	1.67	3.089	10	2042
36.653360	-4.708050	128.19	129.00	0.00	-7.00	31.42	40.722	0	0	-201	0	0	43.94	43.94	39.28	41.54	2.80	3.089	10	2043
36.653180	-4.707780	126.00	126.00	0.00	-7.96	37.81	40.760	0	0	-331	0	-314	43.03	43.03	41.54	43.03	3.19	3.090	105	2044
36.652950	-4.707470	123.00	123.00	0.00	-6.51	30.80	40.790	0	0	-132	0	0	44.40	44.40	43.03	44.11	2.55	3.091	10	2045
36.652760	-4.707220	121.00	121.00	0.00	-3.33	11.86	40.802	0	0	0	0	0	33.20	47.27	44.11	43.48	0.97	3.091	30	2046
36.652690	-4.707120	120.61	120.00	0.00	-3.33	48.25	40.850	0	0	0	0	0	33.20	80.00	43.48	41.20	4.11	3.092	30	2047
36.652390	-4.706730	119.00	119.00	0.00	0.00	24.38	40.875	0	0	90	0	0	20.00	80.00	41.20	37.82	2.22	3.093	30	2048
36.652250	-4.706520	119.00	119.00	0.00	3.25	30.76	40.906	0	0	121	0	0	10.51	80.00	37.82	30.28	3.26	3.094	30	2049
36.652060	-4.706270	120.00	120.00	0.00	1.29	63.46	40.969	0	0	104	0	0	15.10	80.00	30.28	19.18	9.37	3.097	30	2050
36.651680	-4.705740	120.82	120.00	0.00	2.98	13.99	40.983	0	0	118	60	0	10.97	80.00	19.18	16.11	2.90	3.097	3	2051
36.651610	-4.705610	121.24	121.00	0.00	6.31	6.33	40.989	0	0	146	116	0	7.50	80.00	16.11	13.66	1.53	3.098	3	2052
36.651580	-4.705550	121.63	121.00	0.00	6.31	53.44	41.043	0	0	146	138	0	7.50	80.00	13.66	7.50	23.50	3.104	34	2053
36.651360	-4.705020	125.00	125.00	0.00	6.11	49.23	41.092	0	0	144	144	0	7.62	80.00	7.50	7.62	23.26	3.111	14	2054
36.651160	-4.704530	128.00	128.00	0.00	7.69	31.89	41.124	0	0	150	147	0	6.51	80.00	7.62	6.51	17.51	3.116	34	2055
36.651020	-4.704220	130.45	130.00	0.00	7.69	20.27	41.144	0	0	150	150	0	6.51	80.00	6.51	6.51	11.21	3.119	4	2056
36.650910	-4.704040	132.00	132.00	0.00	7.97	25.18	41.169	0	0	150	149	0	6.31	80.00	6.51	6.31	14.36	3.123	34	2057
36.650760	-4.703830	134.00	134.00	0.00	8.14	24.66	41.194	0	0	150	150	0	6.19	80.00	6.31	6.19	14.33	3.127	34	2058
36.650600	-4.703640	136.00	136.00	0.00	8.44	23.77	41.218	0	0	150	149	0	5.99	80.00	6.19	5.99	14.28	3.131	34	2059
36.650470	-4.703430	138.00	138.00	0.00	6.51	15.39	41.233	0	0	147	149	0	7.38	80.00	5.99	7.38	7.87	3.133	14	2060
36.650390	-4.703290	139.00	139.00	0.00	4.92	20.36	41.254	0	0	134	139	0	8.52	80.00	7.38	8.52	8.79	3.135	14	2061
36.650320	-4.703080	140.00	140.00	0.00	2.82	24.21	41.278	0	0	117	134	0	11.25	80.00	8.52	11.25	8.26	3.138	14	2062
36.650260	-4.702820	140.68	140.00	0.00	2.82	11.25	41.289	0	0	117	117	0	11.25	80.00	11.25	11.25	3.60	3.139	4	2063
36.650230	-4.702700	141.00	141.00	0.00	5.45	4.22	41.293	0	0	138	111	0	8.08	80.00	11.25	10.00	1.43	3.139	3	2064
36.650210	-4.702660	141.23	141.00	0.00	4.71	14.15	41.307	0	0	132	120	0	8.71	80.00	10.00	8.71	5.66	3.141	34	2065
36.650170	-4.702510	141.90	142.00	0.00	2.27	2.22	41.310	0	0	112	141	0	12.40	80.00	8.71	9.41	0.88	3.141	1	2066
36.650150	-4.702510	141.95	142.00	0.00	0.00	2.39	41.312	0	0	90	113	0	20.00	80.00	9.41	10.30	0.87	3.141	1	2067
36.650130	-4.702500	141.95	142.00	0.00	-0.39	7.68	41.320	0	0	83	104	0	21.55	80.00	10.30	12.50	2.41	3.142	1	2068
36.650090	-4.702570	141.92	142.00	0.00	-1.10	2.85	41.323	0	0	47	59	0	22.24	80.00	12.50	12.93	0.81	3.142	1	2069
36.650070	-4.702590	141.88	142.00	0.00	-2.48	21.75	41.344	0	0	0	45	0	27.29	80.00	12.93	17.06	5.19	3.143	1	2070
36.649930	-4.702760	141.35	141.00	0.00	0.00	12.60	41.357	0	0	90	113	0	20.00	80.00	17.06	17.82	2.60	3.144	1	2071
36.649850	-4.702860	141.35	141.00	0.00	0.17	12.60	41.369	0	0	93	116	0	19.37	80.00	17.82	18.33	2.51	3.145	1	2072
36.649930	-4.702760	141.37	141.00	0.00	2.91	21.75	41.391	0	0	118	76	0	11.09	80.00	18.33	14.24	4.92	3.146	3	2073
36.650070	-4.702590	142.00	142.00	0.00	0.00	2.85	41.394	0	0	90	113	0	20.00	80.00	14.24	14.61	0.71	3.146	1	2074
36.650090	-4.702570	142.00	142.00	0.00	0.00	7.68	41.402	0	0	90	113	0	20.00	80.00	14.61	15.47	1.84	3.147	1	2075
36.650130	-4.702500	142.00	142.00	0.00	0.00	2.11	41.404	0	0	90	113	0	20.00	80.00	15.47	15.66	0.49	3.147	1	2076
36.650120	-4.702480	142.00	142.00	0.00	2.30	2.11	41.406	0	0	113	90	0	12.33	80.00	15.66	15.44	0.49	3.147	3	2077
36.650110	-4.702460	142.05	142.00	0.00	2.30	2.11	41.408	0	0	113	90	0	12.33	80.00	15.44	15.22	0.49	3.147	3	2078
36.650100	-4.702440	142.10	142.00	0.00	4.60	2.11	41.410	0	0	131	105	0	8.82	80.00	15.22	14.65	0.51	3.148	3	2079
36.650090	-4.702420	142.19	142.00	0.00	6.62	2.69	41.413	0	0	148	118	0	7.32	80.00	14.65	13.54	0.69	3.148	3	2080
36.650090	-4.702390	142.37	142.00	0.00	9.80	2.12	41.415	0	0	150	120	0	5.24	80.00	13.54	12.02	0.60	3.148	3	2081
36.650100	-4.702370	142.58	142.00	0.00	7.63	2.69	41.418	0	0	150	120	0	6.55	80.00	12.02	10.64	0.86	3.148	3	2082
36.650100	-4.702340	142.78	143.00	0.00	4.39	2.85	41.421	0	0	130	104	0	9.03	80.00	10.64	10.13	0.99	3.148	3	2083
36.650120	-4.702320	142.91	143.00	0.00	1.87	2.11	41.423	0	0	109	136	0	13.37	80.00	10.13	10.55	0.73	3.149	1	2084
36.650130	-4.702300	142.95	143.00	0.00	0.00	2.39	41.425	0	0	90	113	0	20.00	80.00	10.55	11.24	0.79	3.149	1	2085
36.650150	-4.702290	142.95	143.00	0.00	-3.10	2.39	41.427	0	0	0	45	0	31.72	47.47	11.24	12.08	0.74	3.149	1	2086
36.650170	-4.702280	142.87	143.00	0.00	-5.66	2.22	41.430	0	0	-10	45	0	45.19	45.19	12.08	13.32	0.63	3.149	1	2087
36.650190	-4.702280	142.75	143.00	0.00	-5.66	2.22	41.432	0	0	-10	45	0	45.19	45.19	13.32	14.42	0.58	3.149	1	2088
36.650210	-4.702280	142.62	143.00	0.00	-8.22	2.23	41.434	0	0	-365	0	0	42.78	42.78	14.42	15.67	0.53	3.149	10	2089
36.650230	-4.702280	142.44	143.00	0.00	-6.86	2.86	41.437	0	0	-182	0	0	44.07	44.07	15.67	16.84	0.63	3.150	10	2090
36.650250	-4.702300	142.24	142.00	0.00	-4.25	2.11	41.439	0	0	0	45	0	38.58	46.46	16.84	17.40	0.44	3.150	1	2091
36.650260	-4.702320	142.15	142.00	0.00	-4.25	2.40	41.441	0	0	0	45	0	38.58	46.46	17.40	17.99	0.49	3.150	1	2092
36.650280	-4.702330	142.05	142.00	0.00	-1.95	2.68	41.444	0	0	12	45	0	24.49	80.00	17.99	18.22	0.53	3.150	1	2093
36.650280	-4.702360	142.00	142.00	0.00	-4.90	2.11	41.446	0	0	0	45	0	41.96	45.87	18.22	18.80	0.41	3.150	1	2094
36.650290	-4.702380	141.90	142.00	0.00	-6.73	2.69	41.449	0	0	-164	0	0	44.20	44.20	18.80	19.66	0.50	3.150	10	2095
36.650290	-4.702410	141.72	142.00	0.00	-6.73	2.11	41.451	0	0	-164	0	0	44.20	44.20	19.66	20.30	0.38	3.150	10	2096
36.650280	-4.702430	141.57	142.00	0.00	-6.84	2.69	41.454	0	0	-179	0	0	44.09	44.09	20.30	21.10	0.47	3.151	10	2097
36.650280	-4.702460	141.39	142.00	0.00	-6.84	2.11	41.456	0	0	-179	0	0	44.09	44.09	21.10	21.69	0.36	3.151	10	2098
36.650270	-4.702480	141.25	141.00	0.00	-4.01	2.39	41.458	0	0	0	45	0	37.23	46.67	21.69	22.06	0.39	3.151	1	2099
36.650250	-4.702490	141.15	141.00	0.00	-2.33	14.36	41.473	0	0	0	45	0	26.14	80.00	22.06	22.94	2.30	3.151	1	2100
36.650240	-4.702650	140.82	141.00	0.00	-2.66	4.61	41.477	0	0	0	45	0	28.65	80.00	22.94	23.26	0.72	3.152	1	2101
36.650230	-4.702700	140.69	141.00	0.00	-2.66	11.25	41.488	0	0	0	45	0	28.65	80.00	23.26	23.98	1.71	3.152	1	2102
