seg	lat	lon	eleGPX	ele	eleShift	wind	grade	dist	radius	course	pTarget	pRider	pBrake	vTarget	vMax	vEntry	vExit	segTime	cumTime	cumDist	calcPath	calcSteps
1130	38.103500	-5.554473	492.25	491.15	-1.10	0.00	0.41	25.14	0	0	105	115	0	18.42	80.00	16.88	17.58	5.13	2.578	39.828	1	1
1131	38.103325	-5.554291	497.50	491.25	-6.25	0.00	0.31	11.97	0	0	104	91	0	18.76	80.00	17.58	17.58	2.45	2.579	39.853	4	1
1132	38.103280	-5.554167	498.25	491.29	-6.96	0.00	0.07	31.48	0	0	101	111	0	19.66	80.00	17.58	18.69	6.22	2.580	39.865	1	2
1133	38.103339	-5.553816	491.50	491.31	-0.19	0.00	-0.83	13.74	0	0	75	83	0	21.93	80.00	18.69	19.21	2.54	2.581	39.896	1	1
1134	38.103350	-5.553660	489.00	491.19	2.19	0.00	-1.80	23.19	0	0	27	60	0	22.95	80.00	19.21	20.69	4.16	2.582	39.910	1	2
1135	38.103295	-5.553405	488.50	490.78	2.28	0.00	-1.35	38.23	0	0	48	60	0	22.25	80.00	20.69	21.43	6.41	2.583	39.933	1	1
1136	38.103206	-5.552984	492.00	490.26	-1.74	0.00	-1.59	15.55	0	0	36	26	0	22.53	80.00	21.43	21.43	2.61	2.585	39.972	4	1
1137	38.103213	-5.552807	491.75	490.01	-1.74	0.00	-2.00	17.23	0	0	20	60	0	23.54	40.19	21.43	22.32	2.82	2.586	39.987	1	1
1138	38.103315	-5.552659	486.75	489.67	2.92	0.00	-1.62	22.47	0	0	34	32	0	22.59	80.00	22.32	22.32	3.62	2.587	40.004	4	1
1139	38.103462	-5.552483	481.25	489.30	8.05	0.00	-1.92	11.08	0	0	22	14	0	23.28	80.00	22.32	22.32	1.79	2.588	40.027	4	1
1140	38.103493	-5.552363	481.50	489.09	7.59	0.00	-3.35	12.20	0	0	0	60	0	30.22	39.02	22.32	23.66	1.90	2.588	40.038	1	1
1141	38.103519	-5.552228	482.50	488.68	6.18	0.00	-2.52	25.74	0	0	0	60	0	25.04	39.74	23.66	24.98	3.81	2.589	40.050	1	1
1142	38.103464	-5.551943	488.25	488.03	-0.22	0.00	-2.95	9.40	0	0	0	60	0	27.84	39.37	24.98	25.52	1.32	2.590	40.076	1	1
1143	38.103460	-5.551836	490.00	487.76	-2.24	0.00	-3.36	12.74	0	0	0	0	0	30.24	39.02	25.52	25.91	1.74	2.590	40.085	10	1
1144	38.103540	-5.551732	488.25	487.33	-0.92	0.00	-3.57	17.30	0	0	0	0	0	31.44	38.83	25.91	26.57	2.34	2.591	40.098	10	1
1145	38.103692	-5.551689	483.25	486.71	3.46	0.00	-3.82	21.05	0	0	0	0	0	32.77	38.61	26.57	27.47	2.77	2.591	40.115	10	1
1146	38.103867	-5.551597	478.75	485.91	7.16	0.00	-6.92	26.12	0	0	-230	0	0	35.74	35.74	27.47	31.46	3.17	2.592	40.136	10	3
1147	38.104059	-5.551426	476.00	484.10	8.10	0.00	-3.72	65.28	0	0	0	0	0	32.24	38.69	31.46	31.65	7.38	2.593	40.162	10	1
1148	38.104452	-5.550873	480.75	481.68	0.93	0.00	-4.78	16.23	0	0	0	0	0	37.44	37.75	31.65	32.29	1.80	2.595	40.228	10	1
1149	38.104561	-5.550750	482.00	480.90	-1.10	0.00	-7.99	12.12	0	0	-338	0	0	34.69	34.69	32.29	34.11	1.31	2.595	40.244	10	2
1150	38.104663	-5.550702	481.50	479.94	-1.56	0.00	-22.39	16.17	0	0	-522	0	-2029	9.66	9.66	34.11	30.20	1.81	2.596	40.256	3	1
1151	38.104800	-5.550750	477.75	476.40	-1.35	0.00	-19.46	40.46	0	0	-659	0	-1307	14.31	14.31	30.20	14.31	6.91	2.596	40.272	35	3
1152	38.105114	-5.550967	466.25	468.68	2.43	0.00	-10.49	24.57	0	0	-558	0	0	31.27	31.27	14.31	26.74	4.27	2.598	40.313	10	8
1153	38.105307	-5.551101	460.25	466.11	5.86	0.00	-7.69	11.57	0	0	-309	0	0	34.98	34.98	26.74	29.13	1.48	2.599	40.337	10	2
1154	38.105407	-5.551137	458.25	465.23	6.98	0.00	-6.93	7.46	0	0	-232	0	0	35.73	35.73	29.13	30.24	0.90	2.600	40.349	10	1
1155	38.105474	-5.551140	457.25	464.71	7.46	0.00	-8.62	11.54	0	0	-398	0	0	34.06	34.06	30.24	32.53	1.32	2.600	40.356	10	2
1156	38.105575	-5.551111	457.00	463.72	6.72	0.00	-6.43	43.26	0	0	-179	0	0	36.21	36.21	32.53	36.07	4.53	2.600	40.368	10	3
1157	38.105897	-5.550835	457.75	460.95	3.20	0.00	-5.24	35.02	0	0	-47	0	0	37.32	37.32	36.07	36.80	3.43	2.602	40.411	10	1
1158	38.106114	-5.550546	455.00	459.11	4.11	0.00	-4.20	22.77	0	0	0	0	0	34.68	38.27	36.80	36.55	2.26	2.603	40.446	20	1
1159	38.106232	-5.550334	453.00	458.16	5.16	0.00	-4.21	13.10	0	0	0	0	0	34.73	38.26	36.55	36.42	1.31	2.603	40.469	20	1
1160	38.106260	-5.550189	453.50	457.61	4.11	0.00	-4.42	16.12	0	0	0	0	0	35.75	38.07	36.42	36.38	1.61	2.604	40.482	20	1
1161	38.106248	-5.550006	456.00	456.90	0.90	0.00	-3.10	27.72	0	0	0	0	0	28.73	39.24	36.38	35.14	2.80	2.604	40.498	20	1
1162	38.106200	-5.549696	455.00	456.04	1.04	0.00	-0.64	27.25	0	0	84	0	0	21.74	80.00	35.14	31.80	2.94	2.605	40.526	20	2
1163	38.106106	-5.549409	455.75	455.86	0.11	0.00	-0.43	13.71	0	0	93	0	0	21.37	80.00	31.80	30.13	1.60	2.606	40.553	20	1
1164	38.106051	-5.549269	456.50	455.80	-0.70	0.00	-2.05	28.42	0	0	18	0	0	23.69	40.15	30.13	28.74	3.49	2.606	40.567	20	1
1165	38.105917	-5.548993	456.50	455.22	-1.28	0.00	-5.23	22.46	0	0	-46	0	0	37.33	37.33	28.74	30.58	2.72	2.607	40.595	10	2
1166	38.105821	-5.548768	455.00	454.05	-0.95	0.00	-7.64	20.99	0	0	-303	0	0	35.04	35.04	30.58	33.72	2.34	2.608	40.618	10	3
1167	38.105752	-5.548546	453.00	452.45	-0.55	0.00	-8.98	20.56	0	0	-431	0	-435	33.69	33.69	33.72	33.69	2.20	2.608	40.639	35	2
1168	38.105695	-5.548324	450.75	450.61	-0.14	0.00	-9.53	20.21	0	0	-480	0	-544	33.13	33.13	33.69	33.13	2.20	2.609	40.659	35	2
1169	38.105675	-5.548096	449.25	448.70	-0.55	0.00	-10.51	21.02	0	0	-559	0	-750	31.22	31.22	33.13	31.22	2.41	2.610	40.679	35	2
1170	38.105695	-5.547859	446.00	446.50	0.50	0.00	-9.17	19.41	0	0	-448	0	-448	33.50	33.50	31.22	33.50	2.13	2.610	40.700	105	3
1171	38.105705	-5.547639	443.25	444.73	1.48	0.00	-6.42	19.00	0	0	-178	0	0	36.22	36.22	33.50	35.06	1.99	2.611	40.720	10	2
1172	38.105668	-5.547428	442.00	443.51	1.51	0.00	-1.37	41.85	0	0	47	0	0	22.27	80.00	35.06	31.15	4.58	2.611	40.739	20	3
1173	38.105452	-5.547037	442.25	442.93	0.68	0.00	0.65	31.71	0	0	107	0	0	17.52	80.00	31.15	26.02	4.00	2.613	40.781	20	3
1174	38.105237	-5.546799	443.75	443.14	-0.61	0.00	-0.23	28.40	0	0	98	0	0	20.81	80.00	26.02	22.85	4.20	2.614	40.812	20	2
1175	38.105053	-5.546574	444.25	443.08	-1.17	0.00	-20.74	9.83	0	0	-611	0	-1331	12.33	12.33	22.85	19.20	1.68	2.615	40.841	3	1
1176	38.105014	-5.546476	444.00	441.08	-2.92	0.00	-9.61	96.69	0	0	-486	0	-486	33.05	33.05	19.20	33.05	11.71	2.615	40.851	105	9
1177	38.105033	-5.545379	430.00	431.83	1.83	0.00	-4.90	19.84	0	0	-8	0	0	37.63	37.63	33.05	33.68	2.11	2.619	40.947	10	1
1178	38.105000	-5.545157	428.50	430.86	2.36	0.00	-2.39	23.05	0	0	9	0	0	25.00	39.86	33.68	32.43	2.53	2.619	40.967	20	1
1179	38.104883	-5.544940	427.75	430.31	2.56	0.00	-1.22	23.85	0	0	55	0	0	22.16	80.00	32.43	30.24	2.76	2.620	40.990	20	2
1180	38.104716	-5.544769	427.75	430.02	2.27	0.00	-0.72	21.71	0	0	81	0	0	21.82	80.00	30.24	27.99	2.70	2.621	41.014	20	2
1181	38.104542	-5.544656	429.75	429.87	0.12	0.00	-0.51	18.12	0	0	90	0	0	21.52	80.00	27.99	26.07	2.42	2.622	41.036	20	2
1182	38.104379	-5.544644	433.00	429.77	-3.23	0.00	-0.51	14.32	0	0	90	0	0	21.53	80.00	26.07	24.64	2.04	2.622	41.054	20	1
1183	38.104250	-5.544647	435.50	429.70	-5.80	0.00	-0.45	18.23	0	0	92	9	0	21.40	80.00	24.64	22.99	2.78	2.623	41.068	2	2
1184	38.104086	-5.544659	440.50	429.62	-10.88	0.00	-0.58	11.24	0	0	87	103	0	21.65	80.00	22.99	22.99	1.76	2.624	41.087	4	1
1185	38.104034	-5.544549	441.75	429.55	-12.20	0.00	-0.71	12.16	0	0	81	95	0	21.82	80.00	22.99	22.99	1.91	2.624	41.098	4	1
1186	38.104017	-5.544412	441.50	429.47	-12.03	0.00	-1.38	10.26	0	0	46	53	0	22.28	80.00	22.99	22.99	1.61	2.625	41.110	4	1
1187	38.104072	-5.544318	438.75	429.33	-9.42	0.00	-2.73	17.83	0	0	0	60	0	26.44	39.56	22.99	24.20	2.69	2.625	41.120	1	1
1188	38.104198	-5.544192	433.25	428.84	-4.41	0.00	-4.72	26.85	0	0	0	25	0	37.17	37.80	24.20	27.29	3.72	2.626	41.138	1	2
1189	38.104395	-5.544015	429.50	427.57	-1.93	0.00	-13.79	25.97	0	0	-697	0	-876	23.83	23.83	27.29	23.83	3.87	2.627	41.165	35	2
1190	38.104563	-5.543813	427.00	424.03	-2.97	0.00	-15.58	36.95	0	0	-716	0	-807	20.56	20.56	23.83	20.56	6.40	2.628	41.191	35	2
1191	38.104876	-5.543685	418.75	418.34	-0.41	0.00	-14.02	21.02	0	0	-702	0	-702	23.38	23.38	20.56	23.38	3.28	2.630	41.228	105	3
1192	38.105057	-5.543623	413.75	415.42	1.67	0.00	-11.34	14.89	0	0	-610	0	0	29.12	29.12	23.38	29.36	2.03	2.631	41.249	10	4
1193	38.105173	-5.543540	411.25	413.74	2.49	0.00	-8.34	21.08	0	0	-372	0	0	34.34	34.34	29.36	33.29	2.41	2.631	41.264	10	3
1194	38.105296	-5.543358	408.75	411.99	3.24	0.00	-12.03	17.95	0	0	-644	0	-1248	27.49	27.49	33.29	27.49	2.24	2.632	41.285	35	2
1195	38.105355	-5.543169	408.75	409.85	1.10	0.00	-5.08	50.85	0	0	-28	0	0	37.47	37.47	27.49	31.36	6.18	2.632	41.303	10	3
1196	38.105435	-5.542599	412.00	407.27	-4.73	0.00	-5.69	8.42	0	0	-98	0	0	36.91	36.91	31.36	32.01	0.95	2.634	41.354	10	1
1197	38.105479	-5.542521	411.50	406.79	-4.71	0.00	-5.57	14.48	0	0	-85	0	0	37.01	37.01	32.01	32.95	1.59	2.634	41.362	10	1
1198	38.105576	-5.542411	408.50	405.98	-2.52	0.00	-4.21	17.65	0	0	0	0	0	34.76	38.26	32.95	33.13	1.90	2.635	41.376	10	1
1199	38.105701	-5.542287	404.50	405.24	0.74	0.00	-2.98	12.82	0	0	0	0	0	28.01	39.35	33.13	32.76	1.43	2.635	41.394	20	1
1200	38.105752	-5.542156	402.75	404.86	2.11	0.00	-1.28	34.83	0	0	51	0	0	22.20	80.00	32.76	29.67	4.04	2.636	41.407	20	2
1201	38.105750	-5.541759	401.00	404.41	3.41	0.00	-1.05	14.94	0	0	64	0	0	22.07	80.00	29.67	28.34	1.86	2.637	41.442	20	1
1202	38.105720	-5.541593	400.50	404.25	3.75	0.00	-0.83	27.24	0	0	75	0	0	21.93	80.00	28.34	25.86	3.64	2.637	41.457	20	2
1203	38.105596	-5.541325	400.00	404.03	4.03	0.00	-0.65	31.87	0	0	84	4	0	21.75	80.00	25.86	23.10	4.71	2.638	41.484	2	3
1204	38.105420	-5.541038	399.25	403.82	4.57	0.00	-0.74	22.33	0	0	80	95	0	21.85	80.00	23.10	23.10	3.48	2.640	41.516	4	1
1205	38.105258	-5.540887	399.00	403.65	4.65	0.00	-0.65	23.31	0	0	84	101	0	21.74	80.00	23.10	23.10	3.63	2.641	41.538	4	1
1206	38.105061	-5.540795	400.00	403.50	3.50	0.00	-0.74	12.00	0	0	80	95	0	21.85	80.00	23.10	23.10	1.87	2.642	41.561	4	1
1207	38.104961	-5.540743	401.75	403.42	1.67	0.00	-0.98	9.20	0	0	68	80	0	22.03	80.00	23.10	23.10	1.43	2.642	41.573	4	1
1208	38.104890	-5.540689	403.50	403.33	-0.17	0.00	-2.78	10.12	0	0	0	60	0	26.74	39.52	23.10	23.82	1.54	2.643	41.583	1	1
1209	38.104846	-5.540588	404.50	403.04	-1.46	0.00	-2.64	34.68	0	0	0	60	0	25.81	39.64	23.82	25.62	5.03	2.643	41.593	1	2
1210	38.104857	-5.540193	403.25	402.13	-1.12	0.00	-5.93	18.58	0	0	-125	0	0	36.68	36.68	25.62	28.25	2.47	2.644	41.627	10	2
1211	38.104891	-5.539986	402.00	401.03	-0.97	0.00	-10.40	20.96	0	0	-551	0	-551	31.52	31.52	28.25	31.52	2.46	2.645	41.646	105	3
1212	38.105038	-5.539838	399.50	398.86	-0.64	0.00	-11.89	28.12	0	0	-638	0	-871	27.81	27.81	31.52	27.81	3.60	2.646	41.667	35	2
1213	38.105241	-5.539650	395.25	395.54	0.29	0.00	-9.96	26.57	0	0	-516	0	-516	32.68	32.68	27.81	32.68	3.08	2.647	41.695	105	4
1214	38.105393	-5.539418	391.75	392.91	1.16	0.00	-10.76	21.79	0	0	-576	0	-773	30.56	30.56	32.68	30.56	2.55	2.648	41.722	35	2
1215	38.105468	-5.539190	390.00	390.58	0.58	0.00	-5.44	61.78	0	0	-69	0	0	37.14	37.14	30.56	34.36	6.80	2.648	41.743	10	3
1216	38.105502	-5.538488	386.25	387.22	0.97	0.00	-2.47	29.59	0	0	3	0	0	25.00	39.79	34.36	32.72	3.18	2.650	41.805	20	2
1217	38.105451	-5.538157	386.00	386.49	0.49	0.00	-0.91	32.85	0	0	72	0	0	21.98	80.00	32.72	29.33	3.82	2.651	41.835	20	2
1218	38.105296	-5.537838	387.25	386.19	-1.06	0.00	-5.02	14.89	0	0	-22	0	0	37.52	37.52	29.33	30.36	1.78	2.652	41.868	10	1
1219	38.105240	-5.537684	387.25	385.45	-1.80	0.00	-9.35	24.70	0	0	-464	0	-464	33.31	33.31	30.36	33.31	2.74	2.653	41.883	105	3
1220	38.105262	-5.537405	384.00	383.15	-0.85	0.00	-8.12	22.16	0	0	-351	0	-351	34.56	34.56	33.31	34.56	2.32	2.653	41.907	105	2
1221	38.105314	-5.537162	380.50	381.35	0.85	0.00	-6.54	11.34	0	0	-190	0	0	36.11	36.11	34.56	35.44	1.16	2.654	41.929	10	1
1222	38.105313	-5.537033	379.50	380.62	1.12	0.00	-4.83	11.50	0	0	0	0	0	37.69	37.69	35.44	35.58	1.15	2.654	41.941	10	1
1223	38.105262	-5.536919	379.25	380.06	0.81	0.00	-2.15	26.84	0	0	15	0	0	24.08	40.06	35.58	33.65	2.80	2.655	41.952	20	2
1224	38.105100	-5.536692	379.50	379.48	-0.02	0.00	-2.48	7.64	0	0	2	0	0	25.00	39.78	33.65	33.26	0.84	2.656	41.979	20	1
1225	38.105065	-5.536617	379.75	379.29	-0.46	0.00	-6.01	11.34	0	0	-134	0	0	36.60	36.60	33.26	34.06	1.20	2.656	41.987	10	1
1226	38.105063	-5.536488	379.50	378.61	-0.89	0.00	-5.94	28.50	0	0	-126	0	0	36.67	36.67	34.06	35.74	2.93	2.656	41.998	10	2
1227	38.105124	-5.536173	377.75	376.92	-0.83	0.00	-5.80	15.91	0	0	-110	0	0	36.80	36.80	35.74	36.43	1.58	2.657	42.027	10	1
1228	38.105171	-5.536002	376.50	376.00	-0.50	0.00	-9.01	8.79	0	0	-434	0	-1217	33.66	33.66	36.43	33.66	0.92	2.657	42.042	35	2
1229	38.105216	-5.535920	375.75	375.21	-0.54	0.00	-18.68	17.26	0	0	-681	0	-1923	15.52	15.52	33.66	26.85	2.05	2.658	42.051	3	2
1230	38.105360	-5.535855	373.25	372.04	-1.21	0.00	-11.45	43.30	0	0	-617	0	-617	28.84	28.84	26.85	28.84	5.43	2.658	42.069	105	3
1231	38.105736	-5.535736	367.00	367.11	0.11	0.00	-9.62	14.21	0	0	-488	0	0	33.03	33.03	28.84	32.37	1.67	2.660	42.112	10	3
1232	38.105848	-5.535659	365.00	365.75	0.75	0.00	-8.68	9.26	0	0	-404	0	0	34.00	34.00	32.37	34.01	1.00	2.660	42.126	10	1
1233	38.105901	-5.535578	364.00	364.95	0.95	0.00	-7.57	10.73	0	0	-296	0	-296	35.11	35.11	34.01	35.11	1.12	2.660	42.135	105	2
1234	38.105941	-5.535467	363.25	364.14	0.89	0.00	-9.19	15.63	0	0	-450	0	-701	33.48	33.48	35.11	33.48	1.67	2.661	42.146	35	2
1235	38.105972	-5.535294	362.25	362.71	0.46	0.00	-3.47	58.40	0	0	0	0	0	30.87	38.92	33.48	32.68	6.40	2.661	42.162	20	1
1236	38.105928	-5.534631	360.75	360.69	-0.06	0.00	-3.49	13.30	0	0	0	0	0	31.01	38.89	32.68	32.60	1.50	2.663	42.220	20	1
1237	38.105918	-5.534480	360.75	360.22	-0.53	0.00	-5.19	12.41	0	0	-41	0	0	37.37	37.37	32.60	33.17	1.34	2.663	42.233	10	1
1238	38.105933	-5.534340	360.25	359.58	-0.67	0.00	-8.12	15.80	0	0	-351	0	-351	34.56	34.56	33.17	34.56	1.67	2.664	42.246	105	2
1239	38.106030	-5.534209	358.75	358.30	-0.45	0.00	-7.48	21.56	0	0	-287	0	-287	35.20	35.20	34.56	35.20	2.21	2.664	42.262	105	2
1240	38.106198	-5.534087	357.00	356.69	-0.31	0.00	-7.98	14.26	0	0	-337	0	-425	34.70	34.70	35.20	34.70	1.48	2.665	42.283	35	2
1241	38.106319	-5.534034	355.75	355.56	-0.19	0.00	-7.82	13.66	0	0	-321	0	-321	34.86	34.86	34.70	34.86	1.41	2.665	42.297	105	2
1242	38.106438	-5.534072	354.25	354.50	0.25	0.00	-6.31	11.58	0	0	-166	0	0	36.32	36.32	34.86	35.64	1.17	2.666	42.311	10	1
1243	38.106541	-5.534053	353.25	353.77	0.52	0.00	-5.87	6.63	0	0	-118	0	0	36.73	36.73	35.64	35.95	0.66	2.666	42.323	10	1
1244	38.106585	-5.534002	352.75	353.38	0.63	0.00	-5.59	8.27	0	0	-87	0	0	37.00	37.00	35.95	36.23	0.82	2.666	42.329	10	1
1245	38.106604	-5.533911	352.25	352.92	0.67	0.00	-4.12	15.28	0	0	0	0	0	34.29	38.34	36.23	36.08	1.54	2.666	42.338	20	1
1246	38.106583	-5.533739	352.50	352.29	-0.21	0.00	-3.95	15.63	0	0	0	0	0	33.46	38.49	36.08	35.86	1.59	2.667	42.353	20	1
1247	38.106613	-5.533565	352.00	351.67	-0.33	0.00	-6.09	11.26	0	0	-142	0	0	36.53	36.53	35.86	36.47	1.12	2.667	42.368	10	1
1248	38.106665	-5.533455	351.00	350.98	-0.02	0.00	-5.42	19.54	0	0	-67	0	0	37.16	37.16	36.47	36.98	1.91	2.668	42.380	10	1
1249	38.106710	-5.533240	350.00	349.93	-0.07	0.00	-4.91	15.03	0	0	-10	0	0	37.62	37.62	36.98	37.06	1.45	2.668	42.399	10	1
1250	38.106716	-5.533069	349.75	349.19	-0.56	0.00	-7.15	11.07	0	0	-254	0	-630	35.51	35.51	37.06	35.51	1.12	2.669	42.414	35	2
1251	38.106733	-5.532945	349.25	348.40	-0.85	0.00	-7.78	15.81	0	0	-318	0	-418	34.90	34.90	35.51	34.90	1.63	2.669	42.425	35	2
1252	38.106853	-5.532849	346.75	347.17	0.42	0.00	-7.59	11.77	0	0	-298	0	-298	35.09	35.09	34.90	35.09	1.21	2.669	42.441	105	2
1253	38.106932	-5.532760	345.25	346.28	1.03	0.00	-5.71	15.20	0	0	-101	0	0	36.88	36.88	35.09	35.74	1.52	2.670	42.453	10	1
1254	38.106982	-5.532599	344.25	345.42	1.17	0.00	-2.52	21.77	0	0	0	0	0	25.05	39.74	35.74	34.42	2.25	2.670	42.468	20	1
1255	38.107013	-5.532354	344.25	344.87	0.62	0.00	-0.78	29.49	0	0	78	0	0	21.89	80.00	34.42	31.04	3.25	2.671	42.490	20	2
1256	38.107043	-5.532020	345.00	344.64	-0.36	0.00	-1.19	17.57	0	0	56	0	0	22.14	80.00	31.04	29.49	2.10	2.672	42.519	20	1
1257	38.107128	-5.531851	344.25	344.43	0.18	0.00	-0.89	11.04	0	0	73	0	0	21.97	80.00	29.49	28.43	1.38	2.672	42.537	20	1
1258	38.107149	-5.531728	344.50	344.33	-0.17	0.00	-0.93	13.09	0	0	70	0	0	22.00	80.00	28.43	27.27	1.71	2.673	42.548	20	1
1259	38.107134	-5.531580	345.25	344.21	-1.04	0.00	-4.05	7.43	0	0	0	0	0	33.93	38.40	27.27	27.61	0.95	2.673	42.561	10	1
1260	38.107147	-5.531497	345.25	343.91	-1.34	0.00	-6.03	14.52	0	0	-135	0	0	36.59	36.59	27.61	29.48	1.83	2.673	42.569	10	1
1261	38.107269	-5.531438	343.25	343.03	-0.22	0.00	-7.44	11.58	0	0	-284	0	0	35.23	35.23	29.48	31.36	1.36	2.674	42.583	10	2
1262	38.107362	-5.531379	341.75	342.17	0.42	0.00	-6.16	15.93	0	0	-149	0	0	36.47	36.47	31.36	32.86	1.78	2.674	42.595	10	1
1263	38.107451	-5.531237	340.25	341.20	0.95	0.00	-4.28	13.83	0	0	0	0	0	35.08	38.20	32.86	33.03	1.49	2.675	42.611	10	1
1264	38.107508	-5.531097	339.50	340.60	1.10	0.00	-1.92	16.97	0	0	22	0	0	23.28	80.00	33.03	31.85	1.90	2.675	42.624	20	1
1265	38.107547	-5.530910	340.00	340.28	0.28	0.00	-1.55	9.80	0	0	38	0	0	22.46	80.00	31.85	31.09	1.14	2.676	42.641	20	1
1266	38.107537	-5.530799	340.00	340.13	0.13	0.00	-1.09	15.54	0	0	62	0	0	22.09	80.00	31.09	29.65	1.85	2.676	42.651	20	1
1267	38.107488	-5.530633	339.75	339.96	0.21	0.00	-0.75	9.11	0	0	79	0	0	21.86	80.00	29.65	28.72	1.14	2.676	42.667	20	1
1268	38.107466	-5.530533	340.25	339.89	-0.36	0.00	-2.22	6.82	0	0	14	0	0	24.36	40.00	28.72	28.49	0.88	2.677	42.676	20	1
1269	38.107482	-5.530458	339.75	339.74	-0.01	0.00	-2.25	16.81	0	0	13	0	0	24.49	39.98	28.49	27.97	2.17	2.677	42.683	20	1
1270	38.107571	-5.530303	339.25	339.36	0.11	0.00	-2.33	16.77	0	0	11	0	0	24.84	39.91	27.97	27.57	2.22	2.678	42.699	20	1
1271	38.107609	-5.530118	338.75	338.97	0.22	0.00	-1.80	23.96	0	0	27	0	0	22.94	80.00	27.57	26.48	3.22	2.678	42.716	20	1
1272	38.107636	-5.529847	338.50	338.54	0.04	0.00	-1.22	26.89	0	0	55	0	0	22.16	80.00	26.48	24.69	3.81	2.679	42.740	20	2
1273	38.107696	-5.529550	338.25	338.21	-0.04	0.00	-1.78	13.42	0	0	28	0	0	22.89	80.00	24.69	24.29	2.03	2.680	42.767	20	1
1274	38.107814	-5.529517	337.75	337.97	0.22	0.00	-0.96	24.31	0	0	69	22	0	22.02	80.00	24.29	23.06	3.75	2.681	42.780	2	2
1275	38.108033	-5.529517	336.50	337.74	1.24	0.00	-0.74	11.48	0	0	80	94	0	21.85	80.00	23.06	23.06	1.79	2.682	42.805	4	1
1276	38.108113	-5.529434	336.00	337.65	1.65	0.00	-0.63	9.92	0	0	85	102	0	21.71	80.00	23.06	23.06	1.55	2.682	42.816	4	1
1277	38.108166	-5.529343	335.75	337.59	1.84	0.00	-0.59	10.72	0	0	87	104	0	21.66	80.00	23.06	23.06	1.67	2.683	42.826	4	1
1278	38.108208	-5.529233	335.50	337.53	2.03	0.00	-0.43	17.49	0	0	93	0	0	21.36	80.00	23.06	21.39	2.84	2.683	42.837	20	1
1279	38.108289	-5.529062	334.75	337.45	2.70	0.00	-0.39	12.01	0	0	94	95	0	21.27	80.00	21.39	21.39	2.02	2.684	42.854	4	1
1280	38.108375	-5.528979	335.00	337.41	2.41	0.00	-0.18	27.67	0	0	99	108	0	20.62	80.00	21.39	21.39	4.66	2.684	42.866	4	1
1281	38.108587	-5.528813	339.50	337.36	-2.14	0.00	0.22	12.16	0	0	103	27	0	19.11	80.00	21.39	20.18	2.14	2.686	42.894	2	2
1282	38.108671	-5.528724	341.25	337.38	-3.87	0.00	2.23	17.75	0	0	119	9	0	12.80	80.00	20.18	15.66	3.61	2.686	42.906	2	4
1283	38.108704	-5.528526	341.75	337.78	-3.97	0.00	1.13	55.67	0	0	111	113	0	15.90	80.00	15.66	15.90	12.63	2.687	42.924	14	2
1284	38.108534	-5.527929	337.25	338.41	1.16	0.00	1.65	10.40	0	0	115	103	0	14.30	80.00	15.90	15.47	2.48	2.691	42.980	2	1
1285	38.108519	-5.527812	336.75	338.58	1.83	0.00	1.52	19.87	0	0	114	123	0	14.67	80.00	15.47	15.47	4.62	2.692	42.990	4	1
1286	38.108582	-5.527600	338.50	338.88	0.38	0.00	1.48	14.49	0	0	113	121	0	14.80	80.00	15.47	15.47	3.37	2.693	43.010	4	1
1287	38.108692	-5.527511	341.25	339.10	-2.15	0.00	1.38	12.43	0	0	113	117	0	15.08	80.00	15.47	15.47	2.89	2.694	43.024	4	1
1288	38.108787	-5.527436	343.75	339.27	-4.48	0.00	1.27	10.27	0	0	112	112	0	15.43	80.00	15.47	15.47	2.39	2.695	43.037	4	1
1289	38.108856	-5.527358	345.25	339.40	-5.85	0.00	1.42	8.81	0	0	113	118	0	14.98	80.00	15.47	15.47	2.05	2.695	43.047	4	1
1290	38.108884	-5.527264	345.75	339.52	-6.23	0.00	1.05	16.57	0	0	110	103	0	16.16	80.00	15.47	15.47	3.86	2.696	43.056	4	1
1291	38.108910	-5.527078	346.00	339.70	-6.30	0.00	0.71	10.40	0	0	108	118	0	17.31	80.00	15.47	15.94	2.35	2.697	43.072	1	1
1292	38.108877	-5.526967	345.00	339.77	-5.23	0.00	0.03	9.48	0	0	101	111	0	19.79	80.00	15.94	16.60	2.06	2.698	43.083	1	1
1293	38.108810	-5.526900	343.50	339.77	-3.73	0.00	-0.32	17.59	0	0	96	105	0	21.10	80.00	16.60	17.84	3.65	2.698	43.092	1	1
1294	38.108675	-5.526795	340.50	339.72	-0.78	0.00	-2.56	5.77	0	0	0	60	0	25.28	39.71	17.84	18.63	1.12	2.699	43.110	1	1
1295	38.108631	-5.526760	339.50	339.57	0.07	0.00	-2.19	13.48	0	0	14	60	0	24.23	40.03	18.63	19.96	2.51	2.699	43.116	1	1
1296	38.108576	-5.526623	338.25	339.27	1.02	0.00	-0.47	10.13	0	0	91	75	0	21.45	80.00	19.96	19.96	1.83	2.700	43.129	4	1
1297	38.108584	-5.526508	337.75	339.23	1.48	0.00	2.16	9.43	0	0	118	0	0	12.97	80.00	19.96	17.53	1.83	2.701	43.139	20	2
1298	38.108635	-5.526422	338.00	339.43	1.43	0.00	16.74	10.27	0	0	150	135	0	3.20	80.00	17.53	2.99	4.27	2.701	43.149	2	8
